nodenumber,x-coordinate,y-coordinate,temperature
42732,1.447636,0.559871,297.882822
42733,-1.914052,2.087103,300.027849
42734,0.626866,-1.970511,313.395209
42735,-1.246061,1.285753,297.701025
42736,1.364799,-0.827218,298.600020
42737,2.859624,2.322454,301.536701
42738,-0.330055,1.276445,298.718958
42739,1.217105,0.684262,315.397600
42740,-2.968669,-0.865743,297.654617
42741,0.953598,2.683431,302.134942
42742,-2.692061,2.504698,299.214252
42743,-1.429931,2.053697,299.508123
42744,-2.046303,2.756077,302.508097
42745,-1.403327,0.397851,301.518297
42746,-1.854959,0.996274,305.000000
42747,-1.921475,-2.739286,299.005353
42748,2.776740,1.619258,302.586239
42749,0.312573,-2.419483,319.717393
42750,1.606844,1.083620,298.863308
42751,-0.008446,-0.902269,300.374698
42752,-1.697030,-0.855036,299.985220
42753,-2.074372,-0.195948,298.319502
42754,-1.042476,-1.203700,313.790038
42755,0.109268,-1.263090,300.870343
42756,-0.010834,-1.733275,316.274275
42757,-1.921770,2.771308,298.378796
42758,2.197589,0.395150,299.253898
42759,1.897656,-1.216871,295.168678
42760,1.815328,-1.705726,299.386103
42761,-1.266538,-2.097035,305.580367
42762,0.620305,-1.644242,322.432025
42763,-0.958283,0.321987,300.111818
42764,1.234907,-0.032041,306.246559
42765,-2.484435,-1.103930,325.633210
42766,0.954679,-2.265418,297.435063
42767,1.237081,2.749110,299.997902
42768,-0.880733,-0.133526,301.040603
42769,-1.544191,-0.833682,326.974667
42770,-0.835559,-0.212388,301.296921
42771,1.104128,-1.507459,301.705331
42772,1.700752,2.853532,296.629297
42773,2.284088,0.513269,309.885033
42774,-2.293144,0.642976,295.000000
42775,0.138384,2.376198,311.483434
42776,-1.525139,-0.763084,305.575346
42777,2.060485,2.135218,300.999327
42778,1.063189,0.700319,321.683031
42779,1.525592,0.851447,316.882853
42780,-2.256852,0.592435,302.612046
42781,1.264236,1.035560,299.238015
42782,1.713791,2.164021,301.097554
42783,0.944824,2.133259,299.457524
42784,1.026502,-2.542770,312.647465
42785,-0.823960,1.414113,304.030999
42786,2.352673,0.519985,305.000000
42787,-0.422357,0.611296,298.884587
42788,-2.247629,-0.820144,312.640862
42789,-1.999798,1.243777,326.887752
42790,1.271615,0.693820,312.535863
42791,-1.009562,-2.477960,299.958596
42792,0.974996,2.034874,322.231808
42793,1.559225,-0.564619,301.213952
42794,1.277069,1.005044,299.118350
42795,2.959244,-1.014233,300.349018
42796,2.069221,2.379506,297.293406
42797,-2.868942,-2.025749,295.000000
42798,-0.847669,2.518132,302.557686
42799,-0.886875,1.495238,323.822412
42800,-1.598165,1.214621,324.939534
42801,-0.761004,0.563407,300.264563
42802,0.502945,-1.891419,316.694932
42803,-1.214965,-0.898522,315.297217
42804,0.151860,2.614969,323.107190
42805,-1.400761,-1.229318,323.202671
42806,-1.936782,0.678905,306.095637
42807,-1.213905,0.942660,317.505494
42808,-0.920284,-2.526631,299.416302
42809,1.768874,-0.296327,299.977706
42810,1.491337,-1.932318,303.212700
42811,0.882441,0.625702,298.457492
42812,0.907666,1.253632,305.000000
42813,-1.678608,-0.862105,300.143512
42814,-2.440679,1.686392,299.186820
42815,-1.581409,1.211467,322.141475
42816,1.385317,0.095018,296.220024
42817,0.258753,2.355958,303.466938
42818,-1.790988,-2.267041,302.383405
42819,-2.818975,-0.033102,328.986723
42820,1.549226,1.043594,315.631913
42821,-1.035629,2.665667,295.860791
42822,-2.433684,-2.783272,301.406287
42823,0.483357,-1.758646,306.186981
42824,1.614900,2.641011,301.036577
42825,1.325298,-1.539780,305.495110
42826,-0.984961,-1.491822,298.866605
42827,-0.164345,1.462141,302.844640
42828,-0.943211,1.018255,320.010437
42829,0.103631,-1.276467,302.916476
42830,0.125282,-0.829404,324.281893
42831,0.804298,-1.292647,316.779193
42832,0.137924,-2.740661,313.213204
42833,1.614579,-1.794552,301.177743
42834,-1.121041,2.554972,308.334804
42835,-1.474210,0.309813,317.821110
42836,2.112147,-0.711431,297.752827
42837,-2.283606,-2.733855,297.253533
42838,1.121591,-2.661581,298.119279
42839,1.118478,-2.666006,305.332206
42840,0.888879,1.702452,330.591151
42841,1.092775,1.195036,315.597944
42842,0.863859,-2.711665,297.759769
42843,2.348033,-0.552495,300.176094
42844,-0.049714,-0.916385,305.542445
42845,-1.527591,-0.018899,298.884937
42846,-1.925725,-1.229713,311.796567
42847,2.922986,-1.858358,298.948116
42848,-0.817999,1.880274,304.698477
42849,0.840927,-2.136456,295.000000
42850,-1.092714,-0.388443,302.484292
42851,-1.989745,-0.152559,300.526567
42852,-1.450225,0.186379,311.311239
42853,-2.221454,-0.143776,309.490619
42854,2.835519,-1.011700,303.152217
42855,-2.590815,1.777808,318.331419
42856,0.108812,-0.420434,297.859902
42857,1.366209,1.034157,311.708722
42858,-0.628201,-2.824178,298.306885
42859,2.223003,1.948436,297.580707
42860,-1.094380,0.720840,296.880843
42861,0.004433,-1.088668,297.851767
42862,2.736678,-1.386648,298.001154
42863,2.056388,0.805767,311.587305
42864,2.871527,1.672941,315.076663
42865,-0.624260,0.592845,301.546228
42866,-1.787255,-2.532750,305.146481
42867,-1.625946,-1.090630,320.079250
42868,2.605949,1.561145,301.170874
42869,-1.414130,-0.985803,299.145289
42870,2.736066,0.738555,299.324810
42871,2.063310,1.038055,321.680257
42872,-2.221762,-0.277477,311.542312
42873,0.334043,-2.033306,302.593194
42874,1.571557,-2.165701,295.000000
42875,0.301452,1.797660,306.537468
42876,-1.809708,1.010533,307.088525
42877,-2.208885,-0.511305,316.771082
42878,2.904963,2.731099,302.127940
42879,-2.400794,-2.661655,300.890165
42880,-1.471779,1.498493,326.984742
42881,-2.531247,-1.604443,310.503812
42882,1.608249,2.905254,298.776087
42883,2.803091,-2.738037,298.863359
42884,-0.978542,-1.532700,295.073611
42885,-0.098903,-0.787624,312.151803
42886,2.002060,-1.244887,301.497933
42887,-0.672847,2.984275,300.063486
42888,2.523016,0.509625,310.108703
42889,-1.732510,-1.432488,313.583587
42890,-1.687145,-0.507230,325.798244
42891,-2.622310,-2.023242,300.850334
42892,-1.930832,1.368013,321.583747
42893,2.670132,2.345294,296.763684
42894,-1.045111,0.507206,330.556642
42895,-1.805980,-0.638730,299.168736
42896,-2.265071,1.629204,323.302045
42897,-1.255941,-1.014496,300.205473
42898,-1.816867,-2.052671,300.033054
42899,-2.533395,1.819282,301.558585
42900,0.559899,-1.408132,300.668271
42901,-2.078322,0.846902,316.716467
42902,-1.170618,-1.928211,299.816106
42903,2.851978,-1.973287,297.478896
42904,-0.165163,-0.237558,300.921984
42905,2.425885,-1.681015,300.703529
42906,0.421927,-0.817403,310.071490
42907,-1.295532,1.091847,305.000000
42908,0.707495,-0.838573,303.560090
42909,1.811349,1.923478,302.015679
42910,0.518229,-1.560640,308.416914
42911,-0.270158,-2.998831,315.037464
42912,-1.826811,-1.153597,314.203227
42913,-1.125507,1.066950,310.235677
42914,2.939192,-0.134420,298.043623
42915,-0.841712,-0.919929,297.938233
42916,0.742410,1.635124,301.552978
42917,-1.674328,-0.578740,297.189685
42918,1.400556,-2.481719,301.908108
42919,-1.503137,1.073786,327.369223
42920,-0.037265,-1.356837,296.591469
42921,-2.192098,1.742983,295.000000
42922,1.797679,0.966340,317.994819
42923,1.132808,0.217765,312.881445
42924,-2.219622,-0.617051,305.000000
42925,0.809787,0.682418,319.187205
42926,-2.582358,-0.929862,313.704673
42927,0.145253,-1.769617,318.547019
42928,1.902432,-1.452583,316.737711
42929,1.441086,-1.365823,308.682943
42930,0.693988,1.331893,302.812774
42931,2.934471,-0.271151,296.621363
42932,-2.016316,-1.387060,295.422425
42933,-0.672878,-2.158871,298.586768
42934,0.193632,1.114432,329.481456
42935,-2.071906,0.881086,323.997647
42936,1.175599,-2.507450,301.473859
42937,-0.834674,0.936150,302.224520
42938,-2.575597,-2.832308,298.747591
42939,1.041578,-0.924280,319.691421
42940,0.557000,-1.618163,322.115426
42941,-2.401830,-1.320762,301.575318
42942,0.794817,-1.535916,297.940087
42943,-1.159427,0.935524,301.829631
42944,-1.698754,-0.111910,300.552321
42945,-1.913220,1.197285,300.902425
42946,1.966773,1.432530,302.256661
42947,-1.522268,1.222769,297.053095
42948,-0.141259,-1.487195,300.582893
42949,1.139331,2.241084,301.950646
42950,0.293166,-2.509644,302.594947
42951,1.288570,-0.655446,297.897361
42952,1.662746,-0.001022,297.822918
42953,-0.274297,2.959580,301.338555
42954,-1.885068,-1.521253,313.530378
42955,-1.594705,1.227461,328.124607
42956,0.323863,-1.636529,317.752583
42957,-2.724191,-1.068121,303.683689
42958,-0.624713,1.422952,318.500453
42959,-1.783997,-0.774680,313.937338
42960,-1.328921,1.339195,311.444005
42961,0.446839,2.050973,311.970111
42962,2.160210,1.817779,304.161449
42963,-1.934209,1.456153,311.931782
42964,0.686852,0.068469,318.474889
42965,-2.278595,0.656556,311.727225
42966,-0.098349,2.460256,295.875192
42967,-0.466906,2.095901,299.120480
42968,-1.688232,0.944982,312.699934
42969,-0.429166,-2.466000,299.599418
42970,1.843075,-1.602942,301.494906
42971,0.410702,-0.766767,318.957037
42972,-1.135199,2.783735,301.981183
42973,-0.724277,-2.737684,304.812266
42974,1.513548,2.407529,313.894912
42975,-2.301351,-1.349177,333.953789
42976,2.885789,-0.587106,297.418537
42977,-2.072277,-2.319203,296.199955
42978,2.794319,-1.638080,301.360215
42979,0.686513,0.617086,325.009396
42980,-0.281168,-1.528221,298.282752
42981,0.601513,-2.624237,296.921625
42982,0.602385,0.715573,311.050627
42983,-0.575805,-1.182063,331.127908
42984,1.527389,-2.975522,306.772343
42985,-1.595501,0.533692,307.103398
42986,1.927190,-2.990609,311.694919
42987,-1.819359,-0.822000,313.722907
42988,0.660357,0.578765,297.905524
42989,1.724164,2.589944,304.045907
42990,1.688939,-1.998633,300.752669
42991,0.543047,-2.060638,300.378761
42992,-0.557318,-1.565367,295.000000
42993,-0.258079,-0.783064,298.536405
42994,2.156844,0.532499,318.902256
42995,0.784896,-1.045356,327.742764
42996,-0.978593,0.592303,305.000000
42997,-0.037342,-1.855631,299.437327
42998,-1.310476,2.161430,303.901712
42999,-1.245478,1.433790,298.727643
43000,-2.174570,-0.658227,322.469451
43001,-1.717599,-0.992786,318.844057
43002,0.407716,-1.236616,324.400694
43003,-1.322251,-0.809531,300.811298
43004,1.448858,0.787909,308.253445
43005,1.945028,-0.095534,296.436108
43006,2.353385,1.958892,313.360064
43007,1.648011,-0.822087,300.830474
43008,-1.687724,1.914938,305.000000
43009,-1.664512,0.607413,315.086349
43010,-2.374174,-0.975040,311.955278
43011,2.028799,-0.497590,296.630905
43012,-2.204053,1.195246,317.793295
43013,2.912304,0.292210,298.621227
43014,1.267654,1.035282,307.781198
43015,-0.556843,-1.081983,316.506652
43016,1.277911,-2.258998,305.000000
43017,-2.521924,-1.328022,297.125919
43018,0.823953,2.647517,303.364238
43019,0.543194,-0.257256,313.467006
43020,1.438095,0.724037,308.502697
43021,0.485997,-0.903905,308.472304
43022,-2.051677,-0.339616,319.406775
43023,-1.637090,-1.770603,316.704775
43024,1.879190,1.053322,300.716180
43025,1.247618,0.829247,316.028249
43026,-0.306551,0.038833,301.479648
43027,0.803235,-0.875822,317.082337
43028,0.386121,-2.436778,297.104733
43029,2.661200,1.619764,299.132619
43030,1.931641,2.605514,300.707183
43031,-1.387226,1.282599,320.483138
43032,-1.383413,-1.715010,317.499717
43033,-1.925487,-1.644414,311.911711
43034,1.100533,0.461094,300.027601
43035,-1.661240,-0.852110,319.900198
43036,-2.373896,1.218821,302.356693
43037,-0.096264,-1.707942,322.678504
43038,0.095012,-2.597594,299.250614
43039,0.923776,-1.783811,301.546367
43040,-1.620291,-0.814783,311.942945
43041,1.342647,1.093923,320.017441
43042,0.412679,-1.007958,311.050630
43043,2.043433,-0.990751,301.932083
43044,-2.788069,0.653286,305.490183
43045,1.040874,0.801013,325.962788
43046,-2.973160,1.631550,298.954119
43047,-2.208504,-1.975651,305.439908
43048,2.595478,-2.344687,302.119535
43049,-2.023561,1.719404,298.075180
43050,-1.917398,-0.864309,315.075041
43051,-1.476407,0.428187,300.938181
43052,2.293473,1.860700,297.858134
43053,-0.881074,-0.247627,315.243841
43054,-0.289320,0.310839,298.231854
43055,2.328589,0.482457,296.922467
43056,1.270702,0.917250,314.052236
43057,1.430297,-2.769343,300.456562
43058,-1.762830,2.329801,298.326212
43059,2.413322,-2.701397,310.505110
43060,-0.552750,-2.816106,300.214167
43061,2.427608,-1.097066,298.220359
43062,0.480670,-2.283996,297.863494
43063,-1.312822,-0.516330,297.131797
43064,-2.836994,-0.039440,300.285074
43065,0.979786,0.553308,329.822263
43066,-0.705669,2.466769,298.501502
43067,0.807789,-2.738998,298.724103
43068,-1.682863,-2.006205,298.880496
43069,-1.028488,-1.136530,305.000000
43070,1.256252,-0.211049,301.545349
43071,1.557475,0.983766,300.759486
43072,-1.459566,2.368747,317.118951
43073,-2.418362,-0.369405,298.134627
43074,0.142363,0.263250,301.405492
43075,0.318922,-1.044277,298.932275
43076,-2.954422,-0.622843,301.984389
43077,1.962679,0.678584,298.131776
43078,-0.785388,-2.738251,300.669930
43079,-1.901380,1.278170,297.263914
43080,1.284277,-0.768298,314.054548
43081,-1.365181,1.877733,310.337187
43082,-0.424737,0.609298,298.789266
43083,-2.878370,-1.533987,299.033449
43084,-2.277461,2.384768,307.676253
43085,2.693158,0.231273,332.863602
43086,-1.862075,0.585134,328.256761
43087,0.543151,-1.003959,313.921186
43088,0.387176,-1.326789,323.353326
43089,-0.501410,-2.525410,296.163534
43090,-1.105424,0.109989,299.073003
43091,2.821555,0.935900,307.897941
43092,-1.755041,-1.037243,315.727134
43093,-1.538306,-0.949297,324.948433
43094,2.518415,0.604097,302.730646
43095,0.844582,0.878663,325.083631
43096,0.797923,-0.864444,298.291967
43097,-0.220071,-0.653801,298.836229
43098,-0.889459,1.765855,306.430101
43099,-1.980846,1.411072,299.830380
43100,0.018910,-0.197456,301.421042
43101,-2.381787,-0.460022,339.039629
43102,0.797575,1.901748,302.538002
43103,0.892173,0.482335,319.578654
43104,0.354141,0.279529,300.726162
43105,2.566860,-1.004060,313.051389
43106,0.799076,0.867177,328.163117
43107,2.103603,1.820541,314.476116
43108,2.809831,-0.523743,295.939230
43109,-2.446458,2.774016,297.466400
43110,1.064806,-0.816708,312.281383
43111,0.975719,1.165109,296.027792
43112,1.941063,-2.301948,301.442505
43113,-2.617044,1.272296,300.541940
43114,1.444890,-0.355782,305.000000
43115,0.750828,0.735753,319.506495
43116,-0.510675,2.218130,300.116484
43117,-2.889789,2.462722,300.540725
43118,-0.971343,0.023520,324.997946
43119,-0.227845,-2.809648,300.993415
43120,0.874463,-2.447704,295.641763
43121,-1.290731,1.400205,315.932812
43122,-1.610245,-2.162264,298.839137
43123,-2.518644,-2.476950,297.371292
43124,0.388925,-2.022563,308.570915
43125,1.338964,0.870133,325.163989
43126,-1.732530,-2.228043,300.359711
43127,2.098086,-2.634695,297.030225
43128,2.524944,-0.770388,303.358174
43129,2.575884,-1.065279,311.792107
43130,-0.991294,-1.706827,296.712444
43131,-1.368291,-0.900496,297.539211
43132,1.011276,-1.722662,299.282532
43133,-2.118217,1.158622,299.511888
43134,-2.326399,-1.191420,312.010768
43135,-0.609695,-0.598555,301.793248
43136,-1.197086,-2.049807,296.912870
43137,-1.710305,-1.157092,315.079995
43138,-2.481629,-2.672922,302.962250
43139,-2.239189,2.199574,308.642035
43140,1.938374,0.415378,301.716257
43141,0.476850,-0.185545,314.839005
43142,-1.069261,1.191659,310.461212
43143,-0.329920,0.030020,303.789411
43144,0.787489,2.724272,301.215658
43145,-1.309485,-0.351605,319.017148
43146,0.530973,0.520269,302.151831
43147,1.927117,1.759453,303.614751
43148,2.084047,-0.405889,298.982618
43149,2.808568,-2.865228,315.258635
43150,0.887450,-0.917135,311.767039
43151,0.730083,-0.053764,297.929653
43152,1.686701,2.399199,296.474049
43153,-1.582799,1.074489,318.081400
43154,-0.791184,1.484021,300.498822
43155,1.687386,0.868887,312.195317
43156,-1.679241,-1.042138,313.817137
43157,-1.832169,1.151152,315.024284
43158,-0.316508,-0.928937,322.347054
43159,-1.469013,-1.291581,300.042801
43160,1.067743,1.258031,301.404906
43161,-0.847701,-0.449999,299.997878
43162,2.939666,-1.326150,313.537948
43163,2.365853,-0.688642,298.655237
43164,-2.630165,-0.833879,303.010670
43165,1.912300,-2.648428,298.864622
43166,1.374693,1.126241,303.176797
43167,2.692385,-1.493465,297.669006
43168,-1.172581,-0.984317,315.871036
43169,-1.421198,-0.391233,318.826660
43170,-0.029121,-0.116481,311.873199
43171,-1.793187,-1.000513,309.360682
43172,1.614343,0.347296,299.331014
43173,0.692712,-1.150053,316.046979
43174,1.518109,1.106533,300.309935
43175,0.141296,1.021489,300.460334
43176,-0.843398,-1.674519,304.154859
43177,-0.957530,-2.004505,298.997193
43178,0.522308,1.608503,299.995002
43179,0.428005,-0.455673,317.431539
43180,0.397934,1.654806,299.543419
43181,0.124233,-0.526175,302.618857
43182,-2.737240,-2.205456,303.206197
43183,-1.874637,1.363574,319.580918
43184,-2.046479,0.939403,324.292133
43185,0.746291,-0.518269,296.590569
43186,-1.801206,-0.929509,323.460066
43187,1.943346,-2.982341,301.365865
43188,-1.266227,-1.551358,297.748416
43189,-1.228641,-0.979453,320.294015
43190,2.619361,-1.744816,301.079949
43191,-0.656476,-2.240469,299.536441
43192,-1.133735,1.136463,302.288380
43193,0.294991,-2.019345,317.801240
43194,0.117849,2.450043,299.535568
43195,0.592424,-1.187516,308.028716
43196,-0.878555,-2.077814,300.547690
43197,-0.029976,0.420485,304.810725
43198,2.141545,1.215427,299.514517
43199,0.363127,0.738461,299.133234
43200,-0.508801,1.022389,297.469356
43201,-2.399428,-1.456793,313.340857
43202,-2.017124,1.380058,301.451972
43203,0.539524,0.961024,305.000000
43204,0.685375,2.091886,301.226138
43205,-2.569463,-2.627584,300.845493
43206,1.204542,0.229873,298.277093
43207,0.568394,-1.380800,295.956958
43208,0.275187,2.524182,298.017480
43209,-1.406314,0.671769,317.129458
43210,-2.461689,0.048929,298.157686
43211,1.259137,-2.164296,299.252356
43212,0.839005,1.262025,314.020313
43213,-1.508375,1.802496,318.107729
43214,-2.683377,-0.787272,320.817156
43215,1.122480,0.610307,298.791367
43216,0.470603,0.299829,309.039620
43217,-2.043352,1.138528,307.781858
43218,-1.668142,1.499660,322.209450
43219,0.215510,-2.887101,300.571183
43220,2.298949,-1.544923,299.538151
43221,1.929964,-1.285124,299.387324
43222,1.602672,0.924669,315.203526
43223,-2.538964,-2.183338,300.078310
43224,-0.540326,-2.410692,296.365666
43225,-1.577112,1.188288,320.556907
43226,-1.204185,-2.027747,299.622894
43227,0.007928,2.145186,301.095862
43228,0.334513,-2.835110,299.419595
43229,2.275142,1.349350,297.033401
43230,-2.473981,-0.258026,317.443575
43231,0.521184,0.660750,312.923567
43232,-1.491254,-2.360950,316.660361
43233,0.753767,-2.963267,300.976223
43234,-1.328153,1.183075,322.336945
43235,2.028794,1.853245,299.505105
43236,1.632140,0.515564,299.151447
43237,-0.535389,-2.095767,302.415689
43238,1.943079,0.856153,315.544663
43239,-2.873087,1.743689,307.013956
43240,1.229830,0.305235,322.078885
43241,0.215073,-1.881289,299.917227
43242,1.449887,1.232915,295.152058
43243,1.267537,2.784516,299.927000
43244,-1.905678,0.027824,297.139832
43245,0.336981,-0.433929,299.472451
43246,0.752165,0.811506,307.599348
43247,0.196412,-1.691496,320.651771
43248,-0.059019,1.709389,300.730424
43249,-0.109626,2.361397,297.474679
43250,0.896013,0.905112,312.467215
43251,-0.322694,2.901155,300.869245
43252,-2.259503,1.488790,304.685332
43253,2.073265,-0.373676,300.849310
43254,-1.099065,-0.452231,300.893880
43255,-2.328996,2.694768,302.784031
43256,1.970399,0.248732,302.627222
43257,1.168964,1.171663,309.321096
43258,2.731758,-0.277877,299.963096
43259,0.906383,-1.691476,301.261757
43260,2.915649,-1.590042,309.106887
43261,1.411151,0.833724,295.485230
43262,-1.507350,0.844293,297.702057
43263,1.459330,1.741607,301.841932
43264,-1.456598,-0.537939,299.938057
43265,0.569418,1.402326,299.162528
43266,-1.153556,-0.801141,299.869202
43267,2.724732,0.703013,297.167249
43268,-2.313629,0.473959,300.472412
43269,-1.798305,1.193726,306.019904
43270,-1.740185,-0.589036,323.533956
43271,1.552312,-2.631723,303.273150
43272,0.460276,-2.130012,318.080531
43273,-1.795624,-1.499606,307.997706
43274,0.075183,-2.903328,297.728842
43275,-2.581573,-1.101107,308.642837
43276,-2.293472,-0.101694,299.778541
43277,-1.363067,-0.473950,309.282999
43278,0.214620,-0.989045,295.646894
43279,0.897439,1.031818,311.687159
43280,-1.589533,0.544584,322.607519
43281,-2.635551,-0.766162,302.391083
43282,2.100734,1.973075,300.750489
43283,-1.454945,1.118673,310.265622
43284,1.000273,-1.594113,310.090424
43285,-1.654736,0.870914,316.967692
43286,-1.590448,0.000931,300.887265
43287,-1.967402,-0.036627,301.270073
43288,-1.313603,-0.190704,302.259257
43289,0.781366,2.670031,298.779508
43290,0.399532,0.761477,303.252061
43291,1.954114,1.861933,299.371800
43292,2.218627,0.984795,303.322574
43293,2.631381,0.687199,299.657315
43294,0.845159,-1.822793,298.712258
43295,2.881098,-2.951117,298.820129
43296,2.234515,-0.626692,295.000000
43297,0.268616,-1.330998,318.363084
43298,-2.310819,-0.799497,317.865898
43299,-0.899771,2.083362,299.653711
43300,-2.493008,-0.650377,314.506844
43301,1.812469,2.225852,301.509773
43302,-2.585324,-0.706599,298.884533
43303,-0.094265,-0.381836,295.857664
43304,-2.428528,-0.702039,300.095854
43305,-0.235097,-1.853787,299.566473
43306,-2.253568,2.824209,297.560421
43307,-1.371409,-1.236026,297.832881
43308,0.701241,1.636059,297.815706
43309,-2.760891,-2.230850,300.320735
43310,-0.929052,1.540247,297.642067
43311,-2.729749,2.487992,299.122018
43312,0.882237,-1.519319,300.713747
43313,1.239972,1.297802,321.538931
43314,1.138980,-1.997819,298.158010
43315,-0.583910,-1.047089,299.750670
43316,1.698319,-1.133892,302.269584
43317,-0.149640,-0.561774,316.436800
43318,-2.390017,2.300083,299.058586
43319,2.991389,2.950430,303.883537
43320,-2.950720,-0.898387,299.541688
43321,-1.120215,-0.614779,300.348269
43322,-1.105370,-2.337596,302.936807
43323,-1.963455,0.627481,300.929152
43324,1.025629,0.478388,301.608659
43325,-2.521072,-1.585149,301.092532
43326,-1.868872,-0.343383,327.623943
43327,-2.374546,-0.463278,298.743458
43328,2.780917,2.770118,298.553242
43329,-0.415332,-2.131361,299.626653
43330,0.165377,-1.134256,313.592253
43331,0.500545,-2.633109,298.364852
43332,1.074230,0.706735,318.493721
43333,0.563955,0.825474,299.721191
43334,-2.117464,1.112166,302.941144
43335,-1.224730,-1.761528,298.125350
43336,1.056642,-0.304123,300.785196
43337,-2.388089,2.385019,295.642377
43338,1.111549,0.872224,320.699732
43339,-1.818719,-0.620981,320.191428
43340,-2.184791,-2.522003,300.351196
43341,2.030567,2.135204,295.000000
43342,1.239692,1.492439,306.885333
43343,0.951307,0.634177,303.390897
43344,-1.855246,1.843079,314.659857
43345,0.699727,0.441065,301.850884
43346,-1.030598,-0.703544,311.949712
43347,-0.441272,-2.107618,301.497229
43348,-1.324343,0.857291,321.489264
43349,1.124352,1.168660,321.705176
43350,-1.711852,0.658464,320.122029
43351,0.635252,2.152340,302.895240
43352,-1.836866,0.604167,309.695015
43353,-1.728800,-0.125345,321.718690
43354,-2.287312,-0.517548,321.644589
43355,0.778820,-0.749246,319.382196
43356,1.369537,2.631537,299.412378
43357,0.207019,-1.185230,297.618561
43358,-1.486238,1.487308,320.109727
43359,1.260328,0.712205,299.566629
43360,-1.706254,1.402566,315.857886
43361,-0.424502,2.033319,297.156149
43362,-0.404978,0.789088,307.355434
43363,0.914265,-1.932479,295.000000
43364,-1.083781,-1.351694,301.029114
43365,-1.287080,0.039180,299.482544
43366,1.646695,-1.449607,297.341623
43367,0.470105,1.101284,301.699185
43368,0.466026,2.647568,298.407845
43369,1.833464,0.864356,295.319496
43370,1.506071,1.628723,334.649976
43371,-1.781611,-0.902189,322.597759
43372,1.863488,2.911064,300.583952
43373,1.184016,-1.190111,297.482160
43374,1.778674,0.334704,314.016883
43375,1.090046,-1.342747,321.437797
43376,2.794902,0.194291,315.434180
43377,-2.057592,0.773785,317.789531
43378,1.332906,2.935983,302.227132
43379,0.478213,-0.554532,300.551252
43380,0.944741,-1.166921,328.747995
43381,2.608547,2.393348,301.114698
43382,0.054915,-1.352314,324.478976
43383,-1.461738,-1.076076,305.000000
43384,-1.888256,-2.979169,314.276949
43385,-0.871106,0.441059,301.131826
43386,2.777278,2.190046,302.991036
43387,-1.782966,-1.105156,295.526676
43388,-2.242486,-2.549274,298.260175
43389,2.565991,2.862340,297.320151
43390,-1.524002,0.192521,331.307976
43391,-2.911641,-1.676384,302.343862
43392,1.000111,0.514922,318.485660
43393,0.740526,-2.027795,295.000000
43394,-1.777838,1.583178,311.970731
43395,2.693445,-1.028373,300.519865
43396,2.237817,2.602593,298.536466
43397,2.812972,2.756876,302.358363
43398,0.136068,-2.147119,304.651253
43399,0.213085,1.761069,322.225673
43400,1.941247,-1.005816,297.307069
43401,2.602704,2.569302,301.282868
43402,-1.035625,2.547878,303.597867
43403,2.941719,0.971396,300.489710
43404,0.438982,-1.355305,305.000000
43405,2.487160,-1.005000,314.966697
43406,1.779547,1.140335,298.598359
43407,-2.883715,1.761048,295.000000
43408,2.014349,0.987591,323.090251
43409,1.098955,0.938566,301.150406
43410,0.608205,-0.955155,328.474787
43411,-0.147900,1.017085,297.204772
43412,-0.650309,-1.347283,329.702769
43413,2.974966,-1.692196,321.586734
43414,-1.089023,1.065322,299.308632
43415,-2.360953,1.450582,315.940075
43416,0.030760,-1.055511,302.162974
43417,-2.194901,1.892714,299.669841
43418,-1.739889,0.940729,309.973768
43419,-0.646775,-1.556123,301.130297
43420,1.468984,-1.717313,300.376449
43421,-2.902241,-1.255943,306.284130
43422,1.330194,1.239834,312.567888
43423,-2.242794,2.842294,308.000000
43424,1.330390,-0.482485,299.122071
43425,-1.674074,-0.354556,311.043016
43426,1.646747,1.358935,302.712222
43427,-1.687382,0.348885,295.000000
43428,-2.089543,0.586848,310.552038
43429,-1.567293,-1.424888,312.738965
43430,-2.233337,-0.291753,325.083431
43431,2.872667,0.716979,299.819758
43432,-1.027002,2.258576,316.202695
43433,0.281980,-1.716827,312.016149
43434,2.591712,-2.930300,296.419240
43435,-0.286955,-0.577815,298.284960
43436,-2.978972,-2.834221,311.653183
43437,1.466764,1.139374,305.248297
43438,0.729969,-0.680764,322.299794
43439,0.423799,-1.738160,320.211455
43440,-0.786938,-1.724450,298.931445
43441,-0.547704,0.273482,323.727738
43442,1.155421,-0.129303,297.886159
43443,-1.609089,1.421776,314.656927
43444,-1.397677,-1.080073,315.110587
43445,0.915948,0.689011,308.490414
43446,1.994769,-0.236367,305.380254
43447,-2.167154,-0.980949,321.876497
43448,1.492087,2.128070,300.133083
43449,-1.228441,2.621377,303.773777
43450,0.066841,2.141500,300.145070
43451,-0.882125,2.048075,300.648255
43452,1.003436,-2.789762,300.032483
43453,-1.012516,1.291618,317.780746
43454,0.594905,-1.723103,317.467498
43455,2.124959,2.905270,301.944587
43456,-0.330883,-1.066410,314.611084
43457,1.342111,-2.961785,298.835925
43458,-0.506494,1.174372,312.437632
43459,-2.231877,-0.618502,315.698953
43460,-0.358298,2.270326,318.881334
43461,-1.705074,0.737343,315.449960
43462,2.960457,-0.333846,299.085374
43463,2.027120,1.941996,298.866684
43464,1.409146,0.028240,302.666131
43465,-1.943273,0.674657,319.401062
43466,-1.660729,-0.983244,297.672561
